persona,question,average_score,standard_deviation
65,18,4.0,0.0
65,19,4.0,0.0
65,20,2.0,0.0
65,21,4.9,0.31622776601683794
65,22,4.4,0.5163977794943222
65,23,5.0,0.0
65,24,3.4,0.5163977794943223
65,25,1.8,0.42163702135578396
65,26,2.3,0.48304589153964794
65,27,4.0,0.0
65,28,1.2,0.42163702135578396
65,29,1.8,0.4216370213557839
65,30,3.2,0.4216370213557839
67,1,3.4,0.8432740427115678
67,2,4.3,0.48304589153964794
67,3,0.7,0.4830458915396479
67,4,2.5,0.97182531580755
67,5,2.5,0.7071067811865476
67,6,4.0,0.0
67,7,4.1,0.31622776601683794
67,8,3.7,0.48304589153964794
67,9,1.0,0.0
67,10,2.7,0.6749485577105528
67,11,4.2,0.4216370213557839
67,12,4.6,0.5163977794943222
67,13,4.0,0.0
67,14,4.1,0.31622776601683794
67,15,0.1,0.31622776601683794
67,16,4.6,0.5163977794943222
67,17,4.9,0.31622776601683794
67,18,3.0,0.0
67,19,3.1,0.8755950357709131
67,20,4.4,0.6992058987801011
67,21,5.0,0.0
67,22,4.4,0.5163977794943222
67,23,2.9,0.31622776601683794
67,24,0.0,0.0
67,25,4.0,1.7638342073763937
67,26,1.5,0.5270462766947299
67,27,4.0,0.4714045207910317
67,28,1.5,0.5270462766947299
67,29,1.6,0.6992058987801011
67,30,3.4,1.429840705968481
68,1,4.0,0.0
68,2,4.0,0.0
68,3,2.9,0.31622776601683794
68,4,2.9,0.31622776601683794
68,5,2.0,0.0
68,6,4.0,0.0
68,7,4.1,0.31622776601683794
68,8,4.0,0.0
68,9,2.0,0.0
68,10,3.0,0.0
68,11,4.1,0.31622776601683794
68,12,4.3,0.48304589153964794
68,13,4.0,0.0
68,14,3.9,0.31622776601683794
68,15,2.5,0.5270462766947299
68,16,4.3,0.48304589153964794
68,17,5.0,0.0
68,18,3.8,0.4216370213557839
68,19,4.0,0.0
68,20,2.3,0.8232726023485646
68,21,5.0,0.0
68,22,4.0,0.0
68,23,4.0,0.0
68,24,2.3,0.48304589153964794
68,25,1.8,0.6324555320336759
68,26,1.7,0.4830458915396479
68,27,3.0,0.6666666666666666
68,28,4.0,0.0
68,29,4.0,0.0
68,30,3.1,0.5676462121975467
69,1,4.1,0.31622776601683794
69,2,4.0,0.0
69,3,2.8,0.4216370213557839
69,4,2.1,0.31622776601683794
69,5,1.6,0.5163977794943223
69,6,4.1,0.31622776601683794
69,7,4.0,0.0
69,8,4.0,0.0
69,9,1.2,0.42163702135578396
69,10,2.9,0.31622776601683794
69,11,4.1,0.31622776601683794
69,12,4.5,0.5270462766947299
69,13,4.0,0.0
69,14,3.5,0.5270462766947299
69,15,0.7,0.6749485577105528
69,16,4.9,0.31622776601683794
69,17,4.8,0.4216370213557839
69,18,3.9,0.31622776601683794
69,19,4.0,0.0
69,20,1.9,0.31622776601683794
69,21,5.0,0.0
69,22,4.2,0.4216370213557839
69,23,4.0,0.0
69,24,2.1,0.5676462121975467
69,25,0.5,0.7071067811865476
69,26,1.7,0.674948557710553
69,27,3.9,0.31622776601683794
69,28,2.8,1.4757295747452437
69,29,3.5,0.5270462766947299
69,30,3.1,0.31622776601683794
70,1,5.0,0.0
70,2,4.3,0.48304589153964794
70,3,1.9,0.31622776601683794
70,4,2.5,0.5270462766947299
70,5,2.1,0.31622776601683794
70,6,4.8,0.4216370213557839
70,7,4.0,0.0
70,8,3.7,0.48304589153964794
70,9,1.0,0.0
70,10,3.1,0.31622776601683794
70,11,4.9,0.31622776601683794
70,12,4.4,0.5163977794943222
70,13,4.0,0.0
70,14,3.2,0.4216370213557839
70,15,2.2,0.4216370213557839
70,16,5.0,0.0
70,17,5.0,0.0
70,18,3.0,0.0
70,19,2.8,0.4216370213557839
70,20,2.1,0.31622776601683794
70,21,5.0,0.0
70,22,4.0,0.0
70,23,3.0,0.0
70,24,1.8,0.4216370213557839
70,25,1.6,0.5163977794943223
70,26,2.4,0.5163977794943223
70,27,4.0,0.0
70,28,0.7,0.4830458915396479
70,29,2.0,0.0
70,30,3.2,0.4216370213557839
71,1,4.0,0.0
71,2,4.0,0.0
71,3,2.0,0.0
71,4,2.0,0.0
71,5,1.1,0.31622776601683794
71,6,4.0,0.0
71,7,4.0,0.0
71,8,3.3,0.48304589153964794
71,9,1.0,0.0
71,10,2.0,0.0
71,11,4.0,0.0
71,12,4.4,0.5163977794943222
71,13,2.9,0.31622776601683794
71,14,3.2,0.4216370213557839
71,15,0.4,0.5163977794943223
71,16,4.2,0.4216370213557839
71,17,5.0,0.0
71,18,4.0,0.0
71,19,4.0,0.0
71,20,1.8,0.6324555320336759
71,21,4.7,0.48304589153964794
71,22,4.5,0.5270462766947299
71,23,3.6,0.5163977794943223
71,24,2.3,0.48304589153964794
71,25,0.4,0.8432740427115679
71,26,1.9,0.9944289260117533
71,27,4.0,0.0
71,28,3.3,0.48304589153964794
71,29,2.6,0.5163977794943223
71,30,2.8,0.4216370213557839
72,1,4.0,0.0
72,2,4.0,0.0
72,3,4.0,0.0
72,4,4.0,0.0
72,5,4.0,0.0
72,6,4.2,0.4216370213557839
72,7,4.3,0.48304589153964794
72,8,4.0,0.0
72,9,4.0,0.0
72,10,3.5,0.5270462766947299
72,11,4.3,0.48304589153964794
72,12,4.7,0.48304589153964794
72,13,4.0,0.0
72,14,4.0,0.0
72,15,5.0,0.0
72,16,5.0,0.0
72,17,5.0,0.0
72,18,4.0,0.0
72,19,4.8,0.4216370213557839
72,20,4.0,0.0
72,21,4.9,0.31622776601683794
72,22,5.0,0.0
72,23,4.2,0.4216370213557839
72,24,4.0,0.0
72,25,3.9,0.31622776601683794
72,26,2.2,0.7888106377466155
72,27,4.0,0.0
72,28,4.0,0.0
72,29,4.2,0.4216370213557839
72,30,4.6,0.5163977794943222
73,1,5.0,0.0
73,2,5.0,0.0
73,3,2.0,0.0
73,4,2.0,0.0
73,5,2.1,0.31622776601683794
73,6,4.7,0.48304589153964794
73,7,4.0,0.0
73,8,4.0,0.0
73,9,1.7,0.4830458915396479
73,10,3.0,0.0
73,11,4.5,0.5270462766947299
73,12,5.0,0.0
73,13,4.0,0.0
73,14,3.0,0.0
73,15,1.9,0.31622776601683794
73,16,5.0,0.0
73,17,5.0,0.0
73,18,2.0,0.0
73,19,2.5,0.5270462766947299
73,20,2.5,0.5270462766947299
73,21,5.0,0.0
73,22,4.2,0.4216370213557839
73,23,3.5,0.5270462766947299
73,24,1.7,0.6749485577105528
73,25,1.3,0.9486832980505138
73,26,2.7,0.48304589153964794
73,27,4.2,0.4216370213557839
73,28,0.8,0.4216370213557839
73,29,2.0,0.0
73,30,2.0,0.0
74,1,4.7,0.48304589153964794
74,2,4.0,0.0
74,3,4.0,0.0
74,4,4.0,0.0
74,5,4.0,0.0
74,6,5.0,0.0
74,7,4.2,0.4216370213557839
74,8,4.0,0.0
74,9,4.0,0.0
74,10,4.0,0.0
74,11,5.0,0.0
74,12,5.0,0.0
74,13,4.0,0.0
74,14,4.0,0.0
74,15,5.0,0.0
74,16,5.0,0.0
74,17,5.0,0.0
74,18,4.0,0.0
74,19,5.0,0.0
74,20,4.0,0.0
74,21,5.0,0.0
74,22,5.0,0.0
74,23,4.9,0.31622776601683794
74,24,4.0,0.0
74,25,3.7,0.48304589153964794
74,26,2.6,0.6992058987801011
74,27,4.1,0.31622776601683794
74,28,4.0,0.0
74,29,4.0,0.0
74,30,4.3,0.48304589153964794
75,1,2.7,0.48304589153964794
75,2,3.8,0.4216370213557839
75,3,5.0,0.0
75,4,1.4,0.5163977794943223
75,5,1.8,0.42163702135578396
75,6,3.9,0.31622776601683794
75,7,4.6,0.5163977794943222
75,8,5.0,0.0
75,9,1.7,0.4830458915396479
75,10,3.9,0.31622776601683794
75,11,4.0,0.0
75,12,3.3,0.48304589153964794
75,13,5.0,0.0
75,14,4.0,0.4714045207910317
75,15,2.5,0.7071067811865476
75,16,2.9,0.31622776601683794
75,17,4.8,0.4216370213557839
75,18,5.0,0.0
75,19,3.3,0.48304589153964794
75,20,2.2,0.4216370213557839
75,21,5.0,0.0
75,22,5.0,0.0
75,23,5.0,0.0
75,24,4.2,0.4216370213557839
75,25,3.0,0.816496580927726
75,26,1.6,0.5163977794943223
75,27,4.1,0.31622776601683794
75,28,5.0,0.0
75,29,2.9,1.286683937707919
75,30,0.9,0.737864787372622
76,1,4.0,0.0
76,2,3.7,0.48304589153964794
76,3,2.1,0.31622776601683794
76,4,5.0,0.0
76,5,5.0,0.0
76,6,5.0,0.0
76,7,3.9,0.31622776601683794
76,8,4.0,0.0
76,9,2.0,0.0
76,10,2.6,0.5163977794943223
76,11,5.0,0.0
76,12,3.4,0.5163977794943223
76,13,4.1,0.31622776601683794
76,14,4.0,0.0
76,15,5.0,0.0
76,16,5.0,0.0
76,17,4.1,0.31622776601683794
76,18,4.0,0.0
76,19,5.0,0.0
76,20,5.0,0.0
76,21,4.6,0.5163977794943222
76,22,4.3,0.48304589153964794
76,23,4.1,0.31622776601683794
76,24,5.0,0.0
76,25,4.7,0.48304589153964794
76,26,4.8,0.4216370213557839
76,27,3.3,0.6749485577105528
76,28,4.0,0.0
76,29,4.5,0.5270462766947299
76,30,5.0,0.0
77,1,4.9,0.31622776601683794
77,2,4.1,0.31622776601683794
77,3,2.9,0.31622776601683794
77,4,3.1,0.31622776601683794
77,5,2.7,0.48304589153964794
77,6,4.8,0.4216370213557839
77,7,4.0,0.0
77,8,3.9,0.31622776601683794
77,9,2.0,0.0
77,10,2.7,0.48304589153964794
77,11,5.0,0.0
77,12,5.0,0.0
77,13,3.9,0.31622776601683794
77,14,3.5,0.5270462766947299
77,15,2.4,0.5163977794943223
77,16,5.0,0.0
77,17,5.0,0.0
77,18,3.9,0.31622776601683794
77,19,4.1,0.31622776601683794
77,20,2.8,0.6324555320336759
77,21,5.0,0.0
77,22,4.8,0.4216370213557839
77,23,4.0,0.0
77,24,3.1,0.31622776601683794
77,25,2.1,0.5676462121975467
77,26,2.3,0.8232726023485646
77,27,4.0,0.0
77,28,2.4,0.5163977794943223
77,29,3.6,0.5163977794943223
77,30,4.0,0.0
79,1,3.9,0.31622776601683794
79,2,4.3,0.48304589153964794
79,3,1.9,0.31622776601683794
79,4,2.0,0.0
79,5,1.9,0.31622776601683794
79,6,4.0,0.0
79,7,4.0,0.0
79,8,4.0,0.0
79,9,1.3,0.4830458915396479
79,10,2.4,0.5163977794943223
79,11,4.2,0.4216370213557839
79,12,4.6,0.5163977794943222
79,13,4.1,0.31622776601683794
79,14,2.9,0.31622776601683794
79,15,1.3,0.4830458915396479
79,16,4.0,0.0
79,17,4.6,0.5163977794943222
79,18,3.0,0.0
79,19,3.0,0.4714045207910317
79,20,1.7,0.4830458915396479
79,21,4.4,0.5163977794943222
79,22,4.0,0.0
79,23,4.0,0.0
79,24,1.9,0.31622776601683794
79,25,0.8,0.9189365834726815
79,26,1.4,0.5163977794943223
79,27,4.0,0.0
79,28,1.3,0.4830458915396479
79,29,2.2,0.6324555320336759
79,30,2.0,0.4714045207910317
81,1,2.7,0.48304589153964794
81,2,3.9,0.31622776601683794
81,3,1.8,0.42163702135578396
81,4,2.4,0.5163977794943223
81,5,3.6,0.5163977794943223
81,6,5.0,0.0
81,7,3.9,0.31622776601683794
81,8,2.7,0.48304589153964794
81,9,1.0,0.0
81,10,1.7,0.48304589153964794
81,11,4.1,0.31622776601683794
81,12,2.5,0.5270462766947299
81,13,2.9,0.31622776601683794
81,14,3.6,0.5163977794943223
81,15,5.0,0.0
81,16,2.6,0.5163977794943223
81,17,2.4,0.6992058987801011
81,18,2.0,0.0
81,19,2.6,0.6992058987801011
81,20,3.3,0.6749485577105528
81,21,3.0,0.0
81,22,2.5,0.5270462766947299
81,23,2.1,0.31622776601683794
81,24,1.4,0.5163977794943223
81,25,1.7,0.4830458915396479
81,26,1.5,0.5270462766947299
81,27,2.1,0.31622776601683794
81,28,0.4,0.5163977794943223
81,29,1.7,0.4830458915396479
81,30,3.0,0.6666666666666666
82,1,3.8,0.4216370213557839
82,2,4.0,0.0
82,3,4.1,0.31622776601683794
82,4,4.0,0.0
82,5,2.4,0.5163977794943223
82,6,4.0,0.0
82,7,4.0,0.0
82,8,4.0,0.0
82,9,3.6,0.5163977794943223
82,10,2.9,0.31622776601683794
82,11,4.0,0.0
82,12,3.9,0.31622776601683794
82,13,4.1,0.31622776601683794
82,14,3.9,0.31622776601683794
82,15,0.6,0.5163977794943223
82,16,4.7,0.48304589153964794
82,17,4.4,0.5163977794943222
82,18,5.0,0.0
82,19,5.0,0.0
82,20,3.3,0.48304589153964794
82,21,5.0,0.0
82,22,4.0,0.0
82,23,5.0,0.0
82,24,4.0,0.0
82,25,2.6,0.5163977794943223
82,26,2.7,0.9486832980505138
82,27,3.1,0.5676462121975467
82,28,4.0,0.0
82,29,4.3,0.48304589153964794
82,30,4.0,0.0
83,1,3.8,0.7888106377466155
83,2,4.2,0.4216370213557839
83,3,3.7,0.48304589153964794
83,4,3.7,0.48304589153964794
83,5,2.5,0.8498365855987975
83,6,4.0,0.0
83,7,4.5,0.5270462766947299
83,8,4.1,0.31622776601683794
83,9,3.9,0.31622776601683794
83,10,2.9,0.31622776601683794
83,11,4.1,0.31622776601683794
83,12,5.0,0.0
83,13,4.0,0.0
83,14,4.0,0.0
83,15,2.5,0.97182531580755
83,16,4.3,0.48304589153964794
83,17,5.0,0.0
83,18,3.7,0.8232726023485646
83,19,4.4,0.5163977794943222
83,20,2.9,0.31622776601683794
83,21,5.0,0.0
83,22,5.0,0.0
83,23,4.1,0.31622776601683794
83,24,4.0,0.0
83,25,2.9,0.8755950357709131
83,26,2.1,0.7378647873726218
83,27,3.2,0.4216370213557839
83,28,3.9,0.31622776601683794
83,29,4.0,0.0
83,30,3.9,0.31622776601683794
84,1,4.1,0.31622776601683794
84,2,4.0,0.0
84,3,4.0,0.0
84,4,4.0,0.0
84,5,4.0,0.0
84,6,4.6,0.5163977794943222
84,7,4.0,0.0
84,8,4.0,0.0
84,9,3.2,0.4216370213557839
84,10,4.0,0.0
84,11,4.2,0.4216370213557839
84,12,4.1,0.31622776601683794
84,13,4.0,0.0
84,14,4.0,0.0
84,15,4.9,0.31622776601683794
84,16,5.0,0.0
84,17,5.0,0.0
84,18,4.0,0.0
84,19,5.0,0.0
84,20,4.0,0.0
84,21,5.0,0.0
84,22,4.5,0.5270462766947299
84,23,4.2,0.4216370213557839
84,24,4.0,0.0
84,25,3.0,0.0
84,26,2.7,1.0593499054713802
84,27,3.8,0.6324555320336759
84,28,3.0,0.4714045207910317
84,29,4.2,0.4216370213557839
84,30,4.0,0.0
85,1,4.0,0.0
85,2,4.0,0.0
85,3,2.7,0.48304589153964794
85,4,2.1,0.31622776601683794
85,5,2.0,0.0
85,6,4.1,0.31622776601683794
85,7,4.0,0.0
85,8,4.0,0.0
85,9,2.0,0.0
85,10,2.2,0.4216370213557839
85,11,4.0,0.0
85,12,4.2,0.4216370213557839
85,13,3.5,0.5270462766947299
85,14,3.7,0.48304589153964794
85,15,1.3,0.4830458915396479
85,16,4.7,0.48304589153964794
85,17,5.0,0.0
85,18,3.0,0.0
85,19,4.0,0.0
85,20,2.8,0.4216370213557839
85,21,4.7,0.48304589153964794
85,22,4.0,0.0
85,23,4.0,0.0
85,24,2.4,0.5163977794943223
85,25,2.0,0.0
85,26,2.0,0.4714045207910317
85,27,4.0,0.0
85,28,1.8,0.4216370213557839
85,29,3.1,0.31622776601683794
85,30,3.9,0.31622776601683794
87,1,3.9,0.31622776601683794
87,2,4.0,0.0
87,3,4.9,0.31622776601683794
87,4,4.5,0.5270462766947299
87,5,3.4,0.5163977794943223
87,6,4.7,0.48304589153964794
87,7,4.0,0.0
87,8,5.0,0.0
87,9,2.7,0.6749485577105528
87,10,3.0,0.0
87,11,4.5,0.5270462766947299
87,12,4.3,0.48304589153964794
87,13,5.0,0.0
87,14,4.1,0.31622776601683794
87,15,4.2,0.4216370213557839
87,16,4.9,0.31622776601683794
87,17,4.6,0.5163977794943222
87,18,4.0,0.0
87,19,5.0,0.0
87,20,3.6,0.966091783079296
87,21,5.0,0.0
87,22,5.0,0.0
87,23,4.0,0.0
87,24,4.0,0.0
87,25,3.7,0.48304589153964794
87,26,0.0,0.0
87,27,2.9,0.31622776601683794
87,28,5.0,0.0
87,29,4.9,0.31622776601683794
87,30,3.9,0.31622776601683794
88,1,5.0,0.0
88,2,4.0,0.0
88,3,4.0,0.0
88,4,4.0,0.0
88,5,4.0,0.0
88,6,5.0,0.0
88,7,4.3,0.48304589153964794
88,8,4.8,0.4216370213557839
88,9,4.2,0.4216370213557839
88,10,3.2,0.4216370213557839
88,11,5.0,0.0
88,12,4.7,0.48304589153964794
88,13,4.5,0.5270462766947299
88,14,4.0,0.0
88,15,4.0,0.0
88,16,5.0,0.0
88,17,5.0,0.0
88,18,4.4,0.5163977794943222
88,19,5.0,0.0
88,20,4.0,0.0
88,21,5.0,0.0
88,22,4.8,0.4216370213557839
88,23,4.0,0.0
88,24,4.0,0.0
88,25,3.1,0.31622776601683794
88,26,2.9,0.8755950357709131
88,27,4.0,0.0
88,28,4.1,0.31622776601683794
88,29,4.0,0.0
88,30,4.0,0.0
89,1,4.0,0.0
89,2,4.0,0.0
89,3,2.4,0.5163977794943223
89,4,3.0,0.0
89,5,3.6,0.5163977794943223
89,6,4.0,0.0
89,7,4.0,0.0
89,8,3.9,0.31622776601683794
89,9,2.0,0.0
89,10,3.5,0.5270462766947299
89,11,4.6,0.5163977794943222
89,12,4.0,0.0
89,13,4.0,0.0
89,14,4.0,0.0
89,15,3.5,0.5270462766947299
89,16,5.0,0.0
89,17,4.9,0.31622776601683794
89,18,4.0,0.0
89,19,4.0,0.0
89,20,4.0,0.0
89,21,5.0,0.0
89,22,4.2,0.4216370213557839
89,23,4.0,0.0
89,24,4.0,0.0
89,25,2.6,0.9660917830792959
89,26,3.3,1.0593499054713802
89,27,2.8,0.7888106377466155
89,28,2.4,0.5163977794943223
89,29,3.2,1.0327955589886444
89,30,3.2,0.6324555320336759
91,1,3.9,0.31622776601683794
91,2,4.5,0.5270462766947299
91,3,2.1,0.31622776601683794
91,4,1.7,0.4830458915396479
91,5,1.9,0.5676462121975467
91,6,4.2,0.4216370213557839
91,7,4.0,0.0
91,8,3.4,0.5163977794943223
91,9,1.6,0.5163977794943223
91,10,1.8,0.42163702135578396
91,11,3.8,0.4216370213557839
91,12,5.0,0.0
91,13,3.0,0.0
91,14,2.9,0.31622776601683794
91,15,1.7,0.4830458915396479
91,16,5.0,0.0
91,17,5.0,0.0
91,18,3.8,0.4216370213557839
91,19,3.9,0.31622776601683794
91,20,2.5,0.5270462766947299
91,21,4.8,0.4216370213557839
91,22,5.0,0.0
91,23,4.0,0.0
91,24,2.0,0.6666666666666666
91,25,1.3,0.4830458915396479
91,26,3.3,0.6749485577105528
91,27,3.9,0.31622776601683794
91,28,1.7,0.4830458915396479
91,29,2.8,0.6324555320336759
91,30,3.4,0.5163977794943223
92,1,4.8,0.4216370213557839
92,2,5.0,0.0
92,3,3.5,0.5270462766947299
92,4,3.2,0.4216370213557839
92,5,3.0,0.0
92,6,5.0,0.0
92,7,4.6,0.5163977794943222
92,8,4.0,0.0
92,9,3.0,0.0
92,10,3.0,0.0
92,11,5.0,0.0
92,12,5.0,0.0
92,13,4.0,0.0
92,14,4.0,0.0
92,15,4.9,0.31622776601683794
92,16,5.0,0.0
92,17,5.0,0.0
92,18,3.3,0.48304589153964794
92,19,4.0,0.0
92,20,3.2,0.4216370213557839
92,21,4.2,0.4216370213557839
92,22,5.0,0.0
92,23,4.0,0.0
92,24,3.1,0.5676462121975467
92,25,2.5,0.8498365855987975
92,26,1.7,0.48304589153964794
92,27,5.0,0.0
92,28,4.0,0.0
92,29,2.9,0.7378647873726218
92,30,4.0,0.0
93,1,4.3,0.48304589153964794
93,2,4.1,0.31622776601683794
93,3,4.0,0.0
93,4,3.8,0.4216370213557839
93,5,3.5,0.5270462766947299
93,6,4.6,0.5163977794943222
93,7,4.0,0.0
93,8,4.0,0.0
93,9,3.6,0.5163977794943223
93,10,3.1,0.31622776601683794
93,11,4.9,0.31622776601683794
93,12,5.0,0.0
93,13,4.0,0.0
93,14,3.9,0.31622776601683794
93,15,4.0,0.0
93,16,5.0,0.0
93,17,5.0,0.0
93,18,4.0,0.0
93,19,4.0,0.0
93,20,4.0,0.0
93,21,4.2,0.4216370213557839
93,22,4.9,0.31622776601683794
93,23,4.0,0.0
93,24,3.5,0.5270462766947299
93,25,2.7,0.48304589153964794
93,26,2.2,0.6324555320336759
93,27,4.0,0.0
93,28,4.0,0.0
93,29,4.0,0.0
93,30,4.0,0.0
96,1,4.0,0.0
96,2,4.1,0.31622776601683794
96,3,2.2,0.4216370213557839
96,4,4.0,0.0
96,5,1.5,0.5270462766947299
96,6,4.0,0.0
96,7,4.8,0.4216370213557839
96,8,3.5,0.5270462766947299
96,9,2.0,0.0
96,10,1.9,0.31622776601683794
96,11,3.9,0.31622776601683794
96,12,5.0,0.0
96,13,3.9,0.31622776601683794
96,14,3.9,0.31622776601683794
96,15,1.6,0.6992058987801011
96,16,4.0,0.0
96,17,5.0,0.0
96,18,4.0,0.0
96,19,5.0,0.0
96,20,2.1,0.5676462121975466
96,21,4.6,0.5163977794943222
96,22,5.0,0.0
96,23,3.7,0.48304589153964794
96,24,3.0,0.0
96,25,2.1,0.31622776601683794
96,26,1.5,0.5270462766947299
96,27,2.9,0.8755950357709131
96,28,4.0,0.0
96,29,3.9,0.31622776601683794
96,30,3.7,0.48304589153964794
97,1,4.2,0.4216370213557839
97,2,4.0,0.0
97,3,4.1,0.31622776601683794
97,4,4.0,0.0
97,5,3.1,0.31622776601683794
97,6,5.0,0.0
97,7,4.1,0.31622776601683794
97,8,4.7,0.48304589153964794
97,9,2.1,0.31622776601683794
97,10,2.8,0.4216370213557839
97,11,4.9,0.31622776601683794
97,12,5.0,0.0
97,13,4.0,0.0
97,14,4.0,0.0
97,15,3.3,0.48304589153964794
97,16,5.0,0.0
97,17,4.5,0.5270462766947299
97,18,4.0,0.0
97,19,5.0,0.0
97,20,2.7,0.48304589153964794
97,21,4.9,0.31622776601683794
97,22,4.8,0.4216370213557839
97,23,4.0,0.0
97,24,3.3,0.674948557710553
97,25,2.0,0.4714045207910317
97,26,1.3,0.8232726023485646
97,27,3.7,0.48304589153964794
97,28,4.0,0.0
97,29,4.9,0.31622776601683794
97,30,3.9,0.31622776601683794
99,1,4.4,0.5163977794943222
99,2,4.0,0.0
99,3,3.2,0.4216370213557839
99,4,3.4,0.5163977794943223
99,5,2.5,0.5270462766947299
99,6,4.6,0.5163977794943222
99,7,4.1,0.31622776601683794
99,8,4.0,0.0
99,9,2.9,0.31622776601683794
99,10,3.0,0.4714045207910317
99,11,4.8,0.4216370213557839
99,12,4.9,0.31622776601683794
99,13,4.0,0.0
99,14,4.0,0.0
99,15,2.1,0.31622776601683794
99,16,5.0,0.0
99,17,5.0,0.0
99,18,4.0,0.0
99,19,4.0,0.0
99,20,2.7,0.6749485577105528
99,21,4.8,0.4216370213557839
99,22,4.7,0.48304589153964794
99,23,4.0,0.0
99,24,3.3,0.48304589153964794
99,25,2.2,0.4216370213557839
99,26,1.9,0.31622776601683794
99,27,3.9,0.31622776601683794
99,28,3.9,0.31622776601683794
99,29,4.0,0.0
99,30,3.8,0.4216370213557839
