persona,question,average_score,uncertainty,relative_score
43,25,1.0,0.4714045207910317,1.0
43,26,1.6,0.6992058987801011,1.5
43,27,4.0,0.0,0.2999999999999998
43,28,2.0,0.0,0.10000000000000009
43,29,2.0,0.0,1.1
43,30,2.9,0.31622776601683794,1.0
44,1,5.0,0.0,0.0
44,2,5.0,0.0,0.0
44,3,4.5,0.5270462766947299,3.0
44,4,2.0,0.0,0.8999999999999999
44,5,3.7,1.2516655570345725,2.0
44,6,5.0,0.0,0.0
44,7,5.0,0.0,0.0
44,8,5.0,0.0,2.2
44,9,1.9,0.31622776601683794,0.7
44,10,4.4,0.9660917830792959,2.3000000000000003
44,11,5.0,0.0,0.0
44,12,5.0,0.0,0.0
44,13,5.0,0.0,1.9
44,14,3.8,0.4216370213557839,0.5999999999999996
44,15,1.8,0.4216370213557839,1.8
44,16,5.0,0.0,0.7999999999999998
44,17,5.0,0.0,0.0
44,18,4.8,0.4216370213557839,3.5
44,19,3.7,0.48304589153964794,0.2999999999999998
44,20,2.3,0.6749485577105528,1.7999999999999998
44,21,5.0,0.0,0.20000000000000018
44,22,5.0,0.0,0.0
44,23,4.9,0.31622776601683794,2.5000000000000004
44,24,1.6,0.5163977794943223,0.19999999999999996
44,25,1.2,0.9189365834726815,1.2
44,26,4.1,1.4491376746189437,3.9999999999999996
44,27,3.9,0.31622776601683794,0.3999999999999999
44,28,2.0,0.0,0.10000000000000009
44,29,3.6,0.6992058987801011,0.5
44,30,4.1,0.8755950357709131,0.19999999999999973
45,1,5.0,0.0,0.0
45,2,5.0,0.0,0.0
45,3,5.0,0.0,3.5
45,4,4.4,0.5163977794943222,3.3000000000000003
45,5,5.0,0.0,3.3
45,6,5.0,0.0,0.0
45,7,5.0,0.0,0.0
45,8,5.0,0.0,2.2
45,9,5.0,0.0,3.8
45,10,4.1,0.31622776601683794,1.9999999999999996
45,11,5.0,0.0,0.0
45,12,5.0,0.0,0.0
45,13,5.0,0.0,1.9
45,14,4.6,0.5163977794943222,1.3999999999999995
45,15,5.0,0.0,5.0
45,16,5.0,0.0,0.7999999999999998
45,17,4.8,0.4216370213557839,0.20000000000000018
45,18,4.6,0.5163977794943222,3.3
45,19,5.0,0.0,1.0
45,20,4.1,0.31622776601683794,3.5999999999999996
45,21,5.0,0.0,0.20000000000000018
45,22,5.0,0.0,0.0
45,23,5.0,0.0,2.6
45,24,4.4,0.5163977794943222,2.6000000000000005
45,25,4.4,0.5163977794943222,4.4
45,26,3.0,1.1547005383792515,2.9
45,27,3.4,0.9660917830792958,0.8999999999999999
45,28,3.7,0.48304589153964794,1.8000000000000003
45,29,2.7,1.0593499054713802,0.3999999999999999
45,30,4.9,0.31622776601683794,1.0000000000000004
46,1,5.0,0.0,0.0
46,2,5.0,0.0,0.0
46,3,1.9,0.31622776601683794,0.3999999999999999
46,4,2.4,0.5163977794943223,1.2999999999999998
46,5,3.1,0.31622776601683794,1.4000000000000001
46,6,5.0,0.0,0.0
46,7,5.0,0.0,0.0
46,8,3.9,0.31622776601683794,1.1
46,9,2.0,0.0,0.8
46,10,2.8,0.4216370213557839,0.6999999999999997
46,11,5.0,0.0,0.0
46,12,5.0,0.0,0.0
46,13,3.9,0.31622776601683794,0.7999999999999998
46,14,4.3,0.48304589153964794,1.0999999999999996
46,15,1.6,0.5163977794943223,1.6
46,16,5.0,0.0,0.7999999999999998
46,17,5.0,0.0,0.0
46,18,4.0,0.0,2.7
46,19,4.0,0.0,0.0
46,20,2.2,0.4216370213557839,1.7000000000000002
46,21,5.0,0.0,0.20000000000000018
46,22,4.0,0.0,1.0
46,23,3.5,0.5270462766947299,1.1
46,24,2.0,0.0,0.19999999999999996
46,25,1.9,0.31622776601683794,1.9
46,26,4.5,0.5270462766947299,4.4
46,27,4.0,0.0,0.2999999999999998
46,28,2.0,0.0,0.10000000000000009
46,29,2.0,0.0,1.1
46,30,4.0,0.0,0.10000000000000009
47,1,4.4,0.5163977794943222,0.5999999999999996
47,2,4.3,0.6749485577105528,0.7000000000000002
47,3,4.9,0.31622776601683794,3.4000000000000004
47,4,4.8,0.4216370213557839,3.6999999999999997
47,5,5.0,0.0,3.3
47,6,5.0,0.0,0.0
47,7,5.0,0.0,0.0
47,8,5.0,0.0,2.2
47,9,5.0,0.0,3.8
47,10,4.1,0.31622776601683794,1.9999999999999996
47,11,5.0,0.0,0.0
47,12,5.0,0.0,0.0
47,13,5.0,0.0,1.9
47,14,4.9,0.31622776601683794,1.7000000000000002
47,15,4.0,0.0,4.0
47,16,3.0,0.4714045207910317,1.2000000000000002
47,17,4.2,0.6324555320336759,0.7999999999999998
47,18,4.3,0.8232726023485646,3.0
47,19,4.9,0.31622776601683794,0.9000000000000004
47,20,4.1,0.31622776601683794,3.5999999999999996
47,21,5.0,0.0,0.20000000000000018
47,22,4.9,0.31622776601683794,0.09999999999999964
47,23,5.0,0.0,2.6
47,24,4.1,0.31622776601683794,2.3
47,25,4.0,0.0,4.0
47,26,2.4,0.6992058987801011,2.3
47,27,2.6,1.0749676997731399,1.6999999999999997
47,28,4.0,0.0,2.1
47,29,4.4,0.5163977794943222,1.3000000000000003
47,30,3.2,1.3165611772087666,0.6999999999999997
48,1,3.9,0.31622776601683794,1.1
48,2,4.1,0.31622776601683794,0.9000000000000004
48,3,1.0,0.4714045207910317,0.5
48,4,1.0,0.0,0.10000000000000009
48,5,1.3,0.48304589153964794,0.3999999999999999
48,6,4.1,0.31622776601683794,0.9000000000000004
48,7,4.8,0.4216370213557839,0.20000000000000018
48,8,2.6,0.5163977794943223,0.19999999999999973
48,9,1.2,0.42163702135578396,0.0
48,10,1.4,0.5163977794943223,0.7000000000000002
48,11,4.7,0.48304589153964794,0.2999999999999998
48,12,5.0,0.0,0.0
48,13,2.6,0.5163977794943223,0.5
48,14,4.0,0.0,0.7999999999999998
48,15,0.0,0.0,0.0
48,16,3.8,0.4216370213557839,0.40000000000000036
48,17,4.8,0.4216370213557839,0.20000000000000018
48,18,2.6,0.5163977794943223,1.3
48,19,2.8,0.7888106377466155,1.2000000000000002
48,20,2.0,0.4714045207910317,1.5
48,21,5.0,0.0,0.20000000000000018
48,22,4.0,0.0,1.0
48,23,2.0,0.0,0.3999999999999999
48,24,1.4,0.6992058987801011,0.40000000000000013
48,25,1.0,0.4714045207910317,1.0
48,26,2.2,0.6324555320336759,2.1
48,27,4.0,0.0,0.2999999999999998
48,28,2.4,0.5163977794943223,0.5
48,29,1.9,0.31622776601683794,1.2000000000000002
48,30,4.0,0.0,0.10000000000000009
49,1,4.2,0.4216370213557839,0.7999999999999998
49,2,5.0,0.0,0.0
49,3,2.3,0.48304589153964794,0.7999999999999998
49,4,1.5,0.5270462766947299,0.3999999999999999
49,5,2.1,0.7378647873726218,0.40000000000000013
49,6,5.0,0.0,0.0
49,7,5.0,0.0,0.0
49,8,4.0,0.0,1.2000000000000002
49,9,1.8,0.4216370213557839,0.6000000000000001
49,10,2.8,0.4216370213557839,0.6999999999999997
49,11,5.0,0.0,0.0
49,12,5.0,0.0,0.0
49,13,3.2,0.4216370213557839,0.10000000000000009
49,14,4.1,0.31622776601683794,0.8999999999999995
49,15,1.5,0.5270462766947299,1.5
49,16,5.0,0.0,0.7999999999999998
49,17,5.0,0.0,0.0
49,18,2.0,0.0,0.7
49,19,2.5,0.7071067811865476,1.5
49,20,2.0,0.0,1.5
49,21,5.0,0.0,0.20000000000000018
49,22,3.6,0.8432740427115678,1.4
49,23,3.4,0.6992058987801011,1.0
49,24,1.8,0.42163702135578396,0.0
49,25,3.9,0.31622776601683794,3.9
49,26,3.1,1.286683937707919,3.0
49,27,5.0,0.0,0.7000000000000002
49,28,2.0,0.0,0.10000000000000009
49,29,1.9,0.31622776601683794,1.2000000000000002
49,30,3.9,0.31622776601683794,0.0
50,1,3.7,0.6749485577105528,1.2999999999999998
50,2,2.9,1.286683937707919,2.1
50,3,4.1,0.31622776601683794,2.5999999999999996
50,4,4.4,0.5163977794943222,3.3000000000000003
50,5,4.8,0.4216370213557839,3.0999999999999996
50,6,5.0,0.0,0.0
50,7,5.0,0.0,0.0
50,8,5.0,0.0,2.2
50,9,4.0,0.0,2.8
50,10,4.0,0.0,1.9
50,11,5.0,0.0,0.0
50,12,5.0,0.0,0.0
50,13,5.0,0.0,1.9
50,14,4.7,0.48304589153964794,1.5
50,15,3.7,0.6749485577105528,3.7
50,16,4.3,0.48304589153964794,0.09999999999999964
50,17,3.8,1.0327955589886444,1.2000000000000002
50,18,4.2,0.4216370213557839,2.9000000000000004
50,19,4.9,0.31622776601683794,0.9000000000000004
50,20,2.0,0.0,1.5
50,21,5.0,0.0,0.20000000000000018
50,22,4.3,0.48304589153964794,0.7000000000000002
50,23,4.8,0.4216370213557839,2.4
50,24,4.0,0.0,2.2
50,25,3.8,0.4216370213557839,3.8
50,26,2.0,0.0,1.9
50,27,0.0,0.0,4.3
50,28,4.0,0.0,2.1
50,29,4.0,0.0,0.8999999999999999
50,30,4.0,0.0,0.10000000000000009
51,1,4.7,0.9486832980505138,0.2999999999999998
51,2,4.8,0.4216370213557839,0.20000000000000018
51,3,3.6,0.8432740427115679,2.1
51,4,1.8,0.9189365834726815,0.7
51,5,1.7,0.8232726023485646,0.0
51,6,5.0,0.0,0.0
51,7,5.0,0.0,0.0
51,8,5.0,0.0,2.2
51,9,1.4,0.5163977794943223,0.19999999999999996
51,10,2.3,0.48304589153964794,0.19999999999999973
51,11,4.9,0.31622776601683794,0.09999999999999964
51,12,5.0,0.0,0.0
51,13,5.0,0.0,1.9
51,14,3.6,1.07496769977314,0.3999999999999999
51,15,0.3,0.48304589153964794,0.3
51,16,3.5,1.1785113019775793,0.7000000000000002
51,17,5.0,0.0,0.0
51,18,3.9,0.31622776601683794,2.5999999999999996
51,19,1.7,0.9486832980505138,2.3
51,20,1.1,0.5676462121975467,0.6000000000000001
51,21,5.0,0.0,0.20000000000000018
51,22,3.6,0.9660917830792959,1.4
51,23,4.0,0.0,1.6
51,24,4.0,0.0,2.2
51,25,0.1,0.31622776601683794,0.1
51,26,1.5,0.8498365855987975,1.4
51,27,3.2,0.9189365834726815,1.0999999999999996
51,28,1.5,0.5270462766947299,0.3999999999999999
51,29,2.8,1.3165611772087666,0.30000000000000027
51,30,0.0,0.0,3.9
52,1,5.0,0.0,0.0
52,2,4.9,0.31622776601683794,0.09999999999999964
52,3,1.8,0.42163702135578396,0.30000000000000004
52,4,1.9,0.31622776601683794,0.7999999999999998
52,5,3.0,0.6666666666666666,1.3
52,6,5.0,0.0,0.0
52,7,5.0,0.0,0.0
52,8,4.5,0.5270462766947299,1.7000000000000002
52,9,2.8,0.4216370213557839,1.5999999999999999
52,10,3.3,0.48304589153964794,1.1999999999999997
52,11,5.0,0.0,0.0
52,12,5.0,0.0,0.0
52,13,3.8,0.4216370213557839,0.6999999999999997
52,14,3.4,0.5163977794943223,0.19999999999999973
52,15,0.0,0.0,0.0
52,16,4.1,0.31622776601683794,0.10000000000000053
52,17,5.0,0.0,0.0
52,18,3.0,0.0,1.7
52,19,4.0,0.0,0.0
52,20,1.8,0.42163702135578396,1.3
52,21,5.0,0.0,0.20000000000000018
52,22,4.0,0.0,1.0
52,23,2.4,0.5163977794943223,0.0
52,24,1.6,0.5163977794943223,0.19999999999999996
52,25,0.0,0.0,0.0
52,26,1.7,0.4830458915396479,1.5999999999999999
52,27,4.1,0.31622776601683794,0.20000000000000018
52,28,3.1,0.7378647873726218,1.2000000000000002
52,29,2.6,0.5163977794943223,0.5
52,30,3.4,0.5163977794943223,0.5
53,1,4.0,0.9428090415820634,1.0
53,2,5.0,0.0,0.0
53,3,5.0,0.0,3.5
53,4,2.0,1.632993161855452,0.8999999999999999
53,5,3.6,0.9660917830792959,1.9000000000000001
53,6,5.0,0.0,0.0
53,7,5.0,0.0,0.0
53,8,5.0,0.0,2.2
53,9,1.3,0.4830458915396479,0.10000000000000009
53,10,3.1,0.7378647873726218,1.0
53,11,5.0,0.0,0.0
53,12,5.0,0.0,0.0
53,13,4.7,0.6749485577105528,1.6
53,14,3.7,1.4944341180973264,0.5
53,15,1.4,0.6992058987801011,1.4
53,16,4.7,0.6749485577105528,0.5
53,17,5.0,0.0,0.0
53,18,5.0,0.0,3.7
53,19,1.9,0.31622776601683794,2.1
53,20,1.9,0.875595035770913,1.4
53,21,5.0,0.0,0.20000000000000018
53,22,5.0,0.0,0.0
53,23,4.6,0.5163977794943222,2.1999999999999997
53,24,4.7,0.48304589153964794,2.9000000000000004
53,25,3.1,1.4491376746189437,3.1
53,26,2.2,0.6324555320336759,2.1
53,27,5.0,0.0,0.7000000000000002
53,28,0.9,0.5676462121975466,0.9999999999999999
53,29,0.8,0.6324555320336759,2.3
53,30,2.7,1.1595018087284057,1.1999999999999997
54,1,5.0,0.0,0.0
54,2,5.0,0.0,0.0
54,3,0.4,0.5163977794943223,1.1
54,4,1.3,0.6749485577105528,0.19999999999999996
54,5,3.4,0.6992058987801011,1.7
54,6,5.0,0.0,0.0
54,7,4.0,0.0,1.0
54,8,2.7,0.48304589153964794,0.09999999999999964
54,9,1.6,0.5163977794943223,0.40000000000000013
54,10,2.0,0.4714045207910317,0.10000000000000009
54,11,5.0,0.0,0.0
54,12,5.0,0.0,0.0
54,13,2.6,0.5163977794943223,0.5
54,14,4.2,0.4216370213557839,1.0
54,15,0.5,0.5270462766947299,0.5
54,16,5.0,0.0,0.7999999999999998
54,17,5.0,0.0,0.0
54,18,3.1,0.31622776601683794,1.8
54,19,3.2,0.4216370213557839,0.7999999999999998
54,20,1.8,0.42163702135578396,1.3
54,21,5.0,0.0,0.20000000000000018
54,22,3.9,0.31622776601683794,1.1
54,23,3.1,0.31622776601683794,0.7000000000000002
54,24,1.3,0.8232726023485646,0.5
54,25,1.6,0.5163977794943223,1.6
54,26,5.0,0.0,4.9
54,27,4.0,0.0,0.2999999999999998
54,28,2.0,0.0,0.10000000000000009
54,29,1.8,0.4216370213557839,1.3
54,30,3.2,0.4216370213557839,0.6999999999999997
55,1,3.9,0.31622776601683794,1.1
55,2,4.3,0.48304589153964794,0.7000000000000002
55,3,1.8,0.42163702135578396,0.30000000000000004
55,4,3.6,0.5163977794943223,2.5
55,5,2.4,0.5163977794943223,0.7
55,6,4.0,0.0,1.0
55,7,5.0,0.0,0.0
55,8,4.1,0.31622776601683794,1.2999999999999998
55,9,1.9,0.31622776601683794,0.7
55,10,2.4,0.5163977794943223,0.2999999999999998
55,11,3.8,0.4216370213557839,1.2000000000000002
55,12,5.0,0.0,0.0
55,13,4.0,0.0,0.8999999999999999
55,14,4.0,0.0,0.7999999999999998
55,15,1.1,0.31622776601683794,1.1
55,16,3.7,0.48304589153964794,0.5
55,17,4.4,0.5163977794943222,0.5999999999999996
55,18,3.8,0.4216370213557839,2.5
55,19,4.0,0.0,0.0
55,20,2.0,0.0,1.5
55,21,5.0,0.0,0.20000000000000018
55,22,5.0,0.0,0.0
55,23,2.9,0.8755950357709131,0.5
55,24,3.2,0.6324555320336759,1.4000000000000001
55,25,2.0,0.4714045207910317,2.0
55,26,2.9,0.7378647873726218,2.8
55,27,2.0,0.0,2.3
55,28,2.7,0.8232726023485646,0.8000000000000003
55,29,2.1,0.31622776601683794,1.0
55,30,4.0,0.0,0.10000000000000009
56,1,5.0,0.0,0.0
56,2,5.0,0.0,0.0
56,3,1.9,0.5676462121975467,0.3999999999999999
56,4,3.9,0.31622776601683794,2.8
56,5,2.9,0.31622776601683794,1.2
56,6,5.0,0.0,0.0
56,7,5.0,0.0,0.0
56,8,4.6,0.5163977794943222,1.7999999999999998
56,9,1.8,0.42163702135578396,0.6000000000000001
56,10,3.4,0.5163977794943223,1.2999999999999998
56,11,5.0,0.0,0.0
56,12,5.0,0.0,0.0
56,13,4.4,0.5163977794943222,1.3000000000000003
56,14,4.7,0.48304589153964794,1.5
56,15,5.0,0.0,5.0
56,16,5.0,0.0,0.7999999999999998
56,17,5.0,0.0,0.0
56,18,2.8,0.6324555320336759,1.4999999999999998
56,19,5.0,0.0,1.0
56,20,2.2,0.6324555320336759,1.7000000000000002
56,21,5.0,0.0,0.20000000000000018
56,22,5.0,0.0,0.0
56,23,4.9,0.31622776601683794,2.5000000000000004
56,24,3.4,0.6992058987801011,1.5999999999999999
56,25,1.9,1.1005049346146119,1.9
56,26,4.9,0.31622776601683794,4.800000000000001
56,27,5.0,0.0,0.7000000000000002
56,28,4.0,0.0,2.1
56,29,3.4,0.5163977794943223,0.2999999999999998
56,30,4.0,0.0,0.10000000000000009
57,1,5.0,0.0,0.0
57,2,5.0,0.0,0.0
57,3,3.9,0.31622776601683794,2.4
57,4,3.9,0.31622776601683794,2.8
57,5,3.9,0.31622776601683794,2.2
57,6,5.0,0.0,0.0
57,7,5.0,0.0,0.0
57,8,4.4,0.5163977794943222,1.6000000000000005
57,9,4.3,0.48304589153964794,3.0999999999999996
57,10,3.1,0.31622776601683794,1.0
57,11,5.0,0.0,0.0
57,12,5.0,0.0,0.0
57,13,4.1,0.31622776601683794,0.9999999999999996
57,14,4.0,0.0,0.7999999999999998
57,15,3.6,0.5163977794943223,3.6
57,16,5.0,0.0,0.7999999999999998
57,17,5.0,0.0,0.0
57,18,5.0,0.0,3.7
57,19,4.0,0.0,0.0
57,20,2.8,0.6324555320336759,2.3
57,21,5.0,0.0,0.20000000000000018
57,22,5.0,0.0,0.0
57,23,4.0,0.0,1.6
57,24,3.8,0.4216370213557839,1.9999999999999998
57,25,3.1,0.31622776601683794,3.1
57,26,2.0,0.0,1.9
57,27,4.0,0.0,0.2999999999999998
57,28,4.0,0.0,2.1
57,29,2.3,0.48304589153964794,0.8000000000000003
57,30,4.0,0.0,0.10000000000000009
58,1,4.4,0.5163977794943222,0.5999999999999996
58,2,3.8,0.4216370213557839,1.2000000000000002
58,3,1.4,0.5163977794943223,0.10000000000000009
58,4,1.9,0.31622776601683794,0.7999999999999998
58,5,3.7,0.48304589153964794,2.0
58,6,3.9,0.31622776601683794,1.1
58,7,3.6,0.5163977794943223,1.4
58,8,1.9,0.5676462121975467,0.8999999999999999
58,9,1.8,0.42163702135578396,0.6000000000000001
58,10,3.1,0.7378647873726218,1.0
58,11,4.2,0.4216370213557839,0.7999999999999998
58,12,2.3,0.48304589153964794,2.7
58,13,3.2,0.6324555320336759,0.10000000000000009
58,14,4.1,0.31622776601683794,0.8999999999999995
58,15,0.8,0.42163702135578396,0.8
58,16,3.6,0.5163977794943223,0.6000000000000001
58,17,4.1,0.31622776601683794,0.9000000000000004
58,18,2.8,0.4216370213557839,1.4999999999999998
58,19,2.7,0.6749485577105528,1.2999999999999998
58,20,2.0,0.0,1.5
58,21,4.9,0.31622776601683794,0.10000000000000053
58,22,2.5,0.5270462766947299,2.5
58,23,4.0,0.0,1.6
58,24,2.0,0.4714045207910317,0.19999999999999996
58,25,1.7,0.48304589153964794,1.7
58,26,3.0,0.9428090415820634,2.9
58,27,2.2,0.6324555320336759,2.0999999999999996
58,28,3.7,0.9486832980505138,1.8000000000000003
58,29,2.0,0.0,1.1
58,30,3.9,0.31622776601683794,0.0
59,1,5.0,0.0,0.0
59,2,5.0,0.0,0.0
59,3,2.7,0.48304589153964794,1.2000000000000002
59,4,2.4,0.5163977794943223,1.2999999999999998
59,5,3.0,0.0,1.3
59,6,5.0,0.0,0.0
59,7,5.0,0.0,0.0
59,8,3.9,0.31622776601683794,1.1
59,9,2.2,0.4216370213557839,1.0000000000000002
59,10,3.0,0.0,0.8999999999999999
59,11,5.0,0.0,0.0
59,12,5.0,0.0,0.0
59,13,4.0,0.0,0.8999999999999999
59,14,3.9,0.31622776601683794,0.6999999999999997
59,15,1.9,0.31622776601683794,1.9
59,16,5.0,0.0,0.7999999999999998
59,17,5.0,0.0,0.0
59,18,3.7,0.48304589153964794,2.4000000000000004
59,19,3.9,0.31622776601683794,0.10000000000000009
59,20,2.0,0.0,1.5
59,21,5.0,0.0,0.20000000000000018
59,22,4.4,0.5163977794943222,0.5999999999999996
59,23,4.0,0.0,1.6
59,24,2.0,0.0,0.19999999999999996
59,25,2.0,0.0,2.0
59,26,2.2,0.6324555320336759,2.1
59,27,4.3,0.48304589153964794,0.0
59,28,1.4,0.5163977794943223,0.5
59,29,2.2,0.4216370213557839,0.8999999999999999
59,30,3.7,0.48304589153964794,0.19999999999999973
60,1,1.6,0.5163977794943223,3.4
60,2,2.1,0.31622776601683794,2.9
60,3,3.6,0.5163977794943223,2.1
60,4,4.0,0.0,2.9
60,5,1.7,0.48304589153964794,0.0
60,6,1.8,0.42163702135578396,3.2
60,7,4.0,0.0,1.0
60,8,4.0,0.0,1.2000000000000002
60,9,2.8,0.4216370213557839,1.5999999999999999
60,10,1.6,0.5163977794943223,0.5
60,11,2.1,0.5676462121975466,2.9
60,12,3.8,0.4216370213557839,1.2000000000000002
60,13,4.0,0.0,0.8999999999999999
60,14,4.0,0.0,0.7999999999999998
60,15,1.1,0.7378647873726218,1.1
60,16,1.9,0.31622776601683794,2.3000000000000003
60,17,4.0,0.0,1.0
60,18,4.7,0.48304589153964794,3.4000000000000004
60,19,4.9,0.31622776601683794,0.9000000000000004
60,20,2.0,0.0,1.5
60,21,4.0,0.0,0.7999999999999998
60,22,3.8,0.4216370213557839,1.2000000000000002
60,23,4.6,0.5163977794943222,2.1999999999999997
60,24,3.8,0.4216370213557839,1.9999999999999998
60,25,1.8,0.42163702135578396,1.8
60,26,2.0,0.0,1.9
60,27,1.6,0.5163977794943223,2.6999999999999997
60,28,3.9,0.31622776601683794,2.0
60,29,3.7,0.6749485577105528,0.6000000000000001
60,30,3.1,0.31622776601683794,0.7999999999999998
61,1,3.2,0.6324555320336759,1.7999999999999998
61,2,3.9,0.31622776601683794,1.1
61,3,1.4,0.5163977794943223,0.10000000000000009
61,4,1.5,0.5270462766947299,0.3999999999999999
61,5,1.5,0.5270462766947299,0.19999999999999996
61,6,3.8,0.4216370213557839,1.2000000000000002
61,7,3.9,0.5676462121975467,1.1
61,8,3.7,0.48304589153964794,0.9000000000000004
61,9,1.5,0.5270462766947299,0.30000000000000004
61,10,0.9,0.5676462121975466,1.2000000000000002
61,11,4.0,0.6666666666666666,1.0
61,12,4.6,0.6992058987801011,0.40000000000000036
61,13,2.5,0.5270462766947299,0.6000000000000001
61,14,3.9,0.31622776601683794,0.6999999999999997
61,15,0.0,0.0,0.0
61,16,4.0,0.0,0.20000000000000018
61,17,5.0,0.0,0.0
61,18,3.6,0.5163977794943223,2.3
61,19,3.9,0.31622776601683794,0.10000000000000009
61,20,1.7,0.4830458915396479,1.2
61,21,5.0,0.0,0.20000000000000018
61,22,4.3,0.48304589153964794,0.7000000000000002
61,23,3.6,0.5163977794943223,1.2000000000000002
61,24,1.6,0.8432740427115679,0.19999999999999996
61,25,0.0,0.0,0.0
61,26,1.9,0.31622776601683794,1.7999999999999998
61,27,4.0,0.0,0.2999999999999998
61,28,3.8,0.4216370213557839,1.9
61,29,3.6,0.5163977794943223,0.5
61,30,3.5,0.5270462766947299,0.3999999999999999
62,1,4.2,0.4216370213557839,0.7999999999999998
62,2,4.7,0.48304589153964794,0.2999999999999998
62,3,2.0,0.0,0.5
62,4,2.5,0.7071067811865476,1.4
62,5,2.0,0.0,0.30000000000000004
62,6,4.6,0.5163977794943222,0.40000000000000036
62,7,5.0,0.0,0.0
62,8,3.3,0.48304589153964794,0.5
62,9,2.1,0.31622776601683794,0.9000000000000001
62,10,2.0,0.4714045207910317,0.10000000000000009
62,11,5.0,0.0,0.0
62,12,5.0,0.0,0.0
62,13,3.2,0.4216370213557839,0.10000000000000009
62,14,3.9,0.31622776601683794,0.6999999999999997
62,15,2.0,0.0,2.0
62,16,4.0,0.0,0.20000000000000018
62,17,4.9,0.31622776601683794,0.09999999999999964
62,18,3.5,0.5270462766947299,2.2
62,19,3.7,0.48304589153964794,0.2999999999999998
62,20,2.0,0.0,1.5
62,21,5.0,0.0,0.20000000000000018
62,22,4.0,0.0,1.0
62,23,4.0,0.0,1.6
62,24,2.2,0.4216370213557839,0.40000000000000013
62,25,2.0,0.0,2.0
62,26,2.2,0.6324555320336759,2.1
62,27,3.4,0.6992058987801011,0.8999999999999999
62,28,2.0,0.0,0.10000000000000009
62,29,2.0,0.0,1.1
62,30,2.9,0.8755950357709131,1.0
63,1,5.0,0.0,0.0
63,2,5.0,0.0,0.0
63,3,2.2,0.4216370213557839,0.7000000000000002
63,4,1.7,0.4830458915396479,0.5999999999999999
63,5,1.5,0.5270462766947299,0.19999999999999996
63,6,5.0,0.0,0.0
63,7,5.0,0.0,0.0
63,8,2.8,0.6324555320336759,0.0
63,9,1.5,0.5270462766947299,0.30000000000000004
63,10,1.1,0.31622776601683794,1.0
63,11,5.0,0.0,0.0
63,12,5.0,0.0,0.0
63,13,1.9,0.31622776601683794,1.2000000000000002
63,14,4.1,0.31622776601683794,0.8999999999999995
63,15,0.4,0.5163977794943223,0.4
63,16,5.0,0.0,0.7999999999999998
63,17,5.0,0.0,0.0
63,18,2.0,0.0,0.7
63,19,3.0,0.0,1.0
63,20,0.9,0.5676462121975466,0.4
63,21,4.0,0.0,0.7999999999999998
63,22,5.0,0.0,0.0
63,23,2.1,0.31622776601683794,0.2999999999999998
63,24,0.8,0.6324555320336759,1.0
63,25,0.0,0.0,0.0
63,26,2.0,0.0,1.9
63,27,5.0,0.0,0.7000000000000002
63,28,1.8,0.42163702135578396,0.09999999999999987
63,29,1.2,0.4216370213557839,1.9000000000000001
63,30,2.8,0.4216370213557839,1.1
64,1,3.6,0.5163977794943223,1.4
64,2,4.8,0.4216370213557839,0.20000000000000018
64,3,1.6,0.5163977794943223,0.10000000000000009
64,4,1.9,0.7378647873726218,0.7999999999999998
64,5,1.6,0.5163977794943223,0.09999999999999987
64,6,4.1,0.5676462121975466,0.9000000000000004
64,7,5.0,0.0,0.0
64,8,3.1,0.31622776601683794,0.30000000000000027
64,9,1.5,0.5270462766947299,0.30000000000000004
64,10,1.4,0.5163977794943223,0.7000000000000002
64,11,4.6,0.5163977794943222,0.40000000000000036
64,12,5.0,0.0,0.0
64,13,2.1,0.8755950357709131,1.0
64,14,4.0,0.0,0.7999999999999998
64,15,0.0,0.0,0.0
64,16,3.0,0.6666666666666666,1.2000000000000002
64,17,4.2,0.4216370213557839,0.7999999999999998
64,18,3.0,0.0,1.7
64,19,2.0,0.0,2.0
64,20,1.8,0.42163702135578396,1.3
64,21,4.3,0.48304589153964794,0.5
64,22,4.0,0.0,1.0
64,23,2.4,0.6992058987801011,0.0
64,24,1.8,0.42163702135578396,0.0
64,25,0.0,0.0,0.0
64,26,2.5,1.0801234497346435,2.4
64,27,4.0,0.0,0.2999999999999998
64,28,1.9,0.31622776601683794,0.0
64,29,1.9,0.31622776601683794,1.2000000000000002
64,30,3.0,0.4714045207910317,0.8999999999999999
65,1,5.0,0.0,0.0
65,2,4.9,0.31622776601683794,0.09999999999999964
65,3,2.8,0.4216370213557839,1.2999999999999998
65,4,2.0,0.0,0.8999999999999999
65,5,2.0,0.0,0.30000000000000004
65,6,5.0,0.0,0.0
65,7,5.0,0.0,0.0
65,8,4.0,0.0,1.2000000000000002
65,9,2.8,0.4216370213557839,1.5999999999999999
65,10,3.4,0.5163977794943223,1.2999999999999998
65,11,5.0,0.0,0.0
65,12,5.0,0.0,0.0
65,13,4.1,0.31622776601683794,0.9999999999999996
65,14,4.0,0.0,0.7999999999999998
65,15,2.6,0.5163977794943223,2.6
65,16,5.0,0.0,0.7999999999999998
65,17,5.0,0.0,0.0
65,18,4.0,0.0,2.7
65,19,4.0,0.0,0.0
65,20,1.9,0.31622776601683794,1.4
65,21,5.0,0.0,0.20000000000000018
65,22,4.1,0.31622776601683794,0.9000000000000004
65,23,4.9,0.31622776601683794,2.5000000000000004
